name,orf,desc,introns,status,sgd,extra,chr_loc,start,stop,orf_start,orf_stop
PTC5,YOR090C,Mitochondrial type 2C protein phosphatase (PP2C); involved in regulation of pyruvate dehydrogenase activity by dephosphorylating the serine 133 of the Pda1p subunit; localizes to the intermembrane space and is imported via the presequence pathway and processed by the inner membrane protease (Imp1p-Imp2p); acts in concert with kinases Pkp1p and Pkp2p and phosphatase Ptc6p,[],Verified ORF,S000005616,reverse complement,15.0,492841.0,491123.0,492956.0,491040.0
TMA46,YOR091W,Protein of unknown function that associates with translating ribosomes; interacts with GTPase Rbg1p,[],Verified ORF,S000005617,[],15.0,493433.0,494470.0,493371.0,494534.0
ECM3,YOR092W,"Non-essential protein of unknown function; involved in signal transduction and the genotoxic response; induced rapidly in response to treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from ER to cytoplasm upon DNA replication stress; ECM3 has a paralog, YNL095C, that arose from the whole genome duplication",[],Verified ORF,S000005618,[],15.0,495127.0,496968.0,495046.0,497170.0
CMR2,YOR093C,Putative protein of unknown function; deletion causes sensitivity to unfolded protein response-inducing agents,[],Uncharacterized ORF,S000005619,reverse complement,15.0,502452.0,497506.0,502493.0,497325.0
ARF3,YOR094W,"Glucose-repressible ADP-ribosylation factor; GTPase of Ras superfamily involved in regulating cell polarity and invasive growth; localizes to dynamic spots at plasma membrane and modulates PtdIns(4,5)P2 levels to facilitate endocytosis; required for localization of endocytic protein Lsb5p to correct cortical site in cells; also has mRNA binding activity; homolog of mammalian Arf6",[],Verified ORF,S000005620,[],15.0,502795.0,503346.0,502697.0,503513.0
RKI1,YOR095C,Ribose-5-phosphate ketol-isomerase; catalyzes the interconversion of ribose 5-phosphate and ribulose 5-phosphate in the pentose phosphate pathway; participates in pyridoxine biosynthesis,[],Verified ORF,S000005621,reverse complement,15.0,504328.0,503552.0,504398.0,503436.0
RPS7A,YOR096W,"Protein component of the small (40S) ribosomal subunit; interacts with Kti11p; deletion causes hypersensitivity to zymocin; homologous to mammalian ribosomal protein S7, no bacterial homolog; RPS7A has a paralog, RPS7B, that arose from the whole genome duplication",[505937 506339],Verified ORF,S000005622,intron sequence removed,15.0,505794.0,506767.0,505766.0,506857.0
YOR097C,YOR097C,Putative protein of unknown function; identified as interacting with Hsp82p in a high-throughput two-hybrid screen; YOR097C is not an essential gene,[],Uncharacterized ORF,S000005623,reverse complement,15.0,507505.0,506978.0,507558.0,506875.0
NUP1,YOR098C,FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of thenuclear pore complex (NPC) permeability barrier; possible karyopherin release factor that accelerates release of karyopherin-cargo complexes after transport across NPC; both NUP1 and NUP60 are homologous to human NUP153,[],Verified ORF,S000005624,reverse complement,15.0,511178.0,507948.0,511249.0,507812.0
KTR1,YOR099W,"Alpha-1,2-mannosyltransferase; involved in O- and N-linked protein glycosylation; type II membrane protein; member of the KRE2/MNT1 mannosyltransferase family; relocalizes from vacuole to cytoplasm upon DNA replication stress",[],Verified ORF,S000005625,[],15.0,511825.0,513006.0,511764.0,513101.0
CRC1,YOR100C,Mitochondrial inner membrane carnitine transporter; required for carnitine-dependent transport of acetyl-CoA from peroxisomes to mitochondria during fatty acid beta-oxidation; human homolog SLC25A20 complements yeast null mutant,[],Verified ORF,S000005626,reverse complement,15.0,514278.0,513295.0,514317.0,513037.0
RAS1,YOR101W,"GTPase involved in G-protein signaling in adenylate cyclase activation; plays a role in cell proliferation; localized to the plasma membrane; homolog of mammalian RAS proto-oncogenes; relative distribution to the nucleus increases upon DNA replication stress; RAS1 has a paralog, RAS2, that arose from the whole genome duplication",[],Verified ORF,S000005627,[],15.0,515244.0,516173.0,515170.0,516390.0
YOR102W,YOR102W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; extensively overlaps essential OST2 gene encoding a subunit of the ER lumen oligosaccharyltransferase complex",[],Dubious ORF,S000005628,[],15.0,516423.0,516773.0,,
OST2,YOR103C,Epsilon subunit of the oligosaccharyltransferase complex; located in the ER lumen; catalyzes asparagine-linked glycosylation of newly synthesized proteins,[],Verified ORF,S000005629,reverse complement,15.0,516841.0,516449.0,516875.0,516358.0
PIN2,YOR104W,Exomer-dependent cargo protein; induces appearance of [PIN+] prion when overproduced; prion-like domain serves as a retention signal in the trans-Golgi network; predicted to be palmitoylated,[],Verified ORF,S000005630,[],15.0,517642.0,518490.0,517626.0,518940.0
YOR105W,YOR105W,Protein of unknown function; expressed at both mRNA and protein levels,[],Uncharacterized ORF,S000005631,[],15.0,518195.0,518521.0,517626.0,518936.0
VAM3,YOR106W,Syntaxin-like vacuolar t-SNARE; functions with Vam7p in vacuolar protein trafficking; mediates docking/fusion of late transport intermediates with the vacuole; has an acidic di-leucine sorting signal and C-terminal transmembrane region,[],Verified ORF,S000005632,[],15.0,519121.0,519972.0,519040.0,520081.0
RGS2,YOR107W,Negative regulator of glucose-induced cAMP signaling; directly activates the GTPase activity of the heterotrimeric G protein alpha subunit Gpa2p,[],Verified ORF,S000005633,[],15.0,521353.0,522282.0,521062.0,522596.0
LEU9,YOR108W,"Alpha-isopropylmalate synthase II (2-isopropylmalate synthase); catalyzes the first step in the leucine biosynthesis pathway; the minor isozyme, responsible for the residual alpha-IPMS activity detected in a leu4 null mutant; LEU9 has a paralog, LEU4, that arose from the whole genome duplication",[],Verified ORF,S000005634,[],15.0,523027.0,524841.0,522951.0,524954.0
INP53,YOR109W,"Polyphosphatidylinositol phosphatase; dephosphorylates multiple phosphatidylinositol phosphates; involved in trans Golgi network-to-early endosome pathway; hyperosmotic stress causes translocation to actin patches; contains Sac1 and 5-ptase domains; INP53 has a paralog, INP52, that arose from the whole genome duplication",[],Verified ORF,S000005635,[],15.0,525278.0,528601.0,525177.0,528790.0
TFC7,YOR110W,"RNA pol III transcription initiation factor complex (TFIIIC) subunit; part of the TauA globular domain of TFIIIC that binds DNA at the BoxA promoter sites of tRNA and similar genes; TFC7 has a paralog, YNL108C, that arose from the whole genome duplication",[],Verified ORF,S000005636,[],15.0,528941.0,530248.0,528858.0,530316.0
YOR111W,YOR111W,Putative protein of unknown function,[],Uncharacterized ORF,S000005637,[],15.0,530429.0,531127.0,530389.0,531451.0
CEX1,YOR112W,"Component of nuclear aminoacylation-dependent tRNA export pathway; cytoplasmic; interacts with nuclear pore component Nup116p; copurifies with tRNA export receptors Los1p and Msn5p, as well as eIF-1a; required for activation of RAN GTPase Gsp1p and dissociation of receptor-tRNA-Gsp1p export complex; recruits Rna1p from cytoplasm to NPC, facilitates Rna1p activation of Gsp1p GTPase activity by enabling Rna1p to gain access to Gsp1p-GTP bound to export receptor tRNA complex",[],Verified ORF,S000005638,[],15.0,531508.0,533793.0,531432.0,533856.0
AZF1,YOR113W,"Zinc-finger transcription factor; involved in diauxic shift; in the presence of glucose, activates transcription of genes involved in growth and carbon metabolism; in nonfermentable carbon sources, activates transcription of genes involved in maintenance of cell wall integrity; relocalizes to the cytosol in response to hypoxia",[],Verified ORF,S000005639,[],15.0,534075.0,536819.0,533969.0,537049.0
DPI34,YOR114W,Putative protein of unknown function; null mutant is viable,[],Uncharacterized ORF,S000005640,[],15.0,537570.0,538454.0,537342.0,538661.0
TRS33,YOR115C,"Core component of TRAPP complexes I, II and IV; transport protein particle (TRAPP) complexes are related multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating ER-Golgi traffic (TRAPPI), intra-Golgi traffic (TRAPPII), endosome-Golgi traffic (TRAPPII and III) and autophagy (TRAPPIII, and IV); proposed subunit of a novel complex, TRAPPIV, that may function redundantly with TRAPPIII as a GEF that activates Ypt1 during autophagy",[],Verified ORF,S000005641,reverse complement,15.0,539465.0,538659.0,539516.0,538571.0
RPO31,YOR116C,RNA polymerase III largest subunit C160; part of core enzyme; similar to bacterial beta-prime subunit and to RPA190 and RPO21,[],Verified ORF,S000005642,reverse complement,15.0,544145.0,539763.0,544359.0,539661.0
RPT5,YOR117W,ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1,[],Verified ORF,S000005643,[],15.0,545029.0,546333.0,544953.0,546474.0
RTC5,YOR118W,Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; null mutation suppresses cdc13-1 temperature sensitivity,[],Verified ORF,S000005644,[],15.0,546857.0,548560.0,546653.0,548673.0
RIO1,YOR119C,Serine kinase involved in cell cycle regulation and rDNA integrity; associated with late pre-40S particles via its conserved C-terminal domain and participates in late 40S biogenesis; association with pre-40S particles regulated by its catalytic ATPase site and likely occurs after the release of Rio2p from these particles; involved in cell cycle progression and processing of the 20S pre-rRNA into mature 18S rRNA; phosphorylates Rpa43p in anaphase to remove Pol I from rDNA,[],Verified ORF,S000005645,reverse complement,15.0,550246.0,548792.0,550289.0,548531.0
GCY1,YOR120W,"Glycerol dehydrogenase; involved in an alternative pathway for glycerol catabolism used under microaerobic conditions; also has mRNA binding activity; member of the aldo-keto reductase (AKR) family; human homolog AKR1B1 can complement yeast null mutant; protein abundance increases in response to DNA replication stress; GCY1 has a paralog, YPR1, that arose from the whole genome duplication",[],Verified ORF,S000005646,[],15.0,551114.0,552052.0,550487.0,552197.0
YOR121C,YOR121C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene GCY1/YOR120W",[],Dubious ORF,S000005647,reverse complement,15.0,552103.0,551798.0,,
PFY1,YOR122C,"Profilin; binds actin, phosphatidylinositol 4,5-bisphosphate, and polyproline regions; involved in cytoskeleton organization; required for normal timing of actin polymerization in response to thermal stress; protein abundance increases in response to DNA replication stress; highly conserved protein; human PFN1 (profilin 1) complements temperature sensitive pfy1 mutants, PFN1 mutations are a rare cause of ALS",[552875 552665],Verified ORF,S000005648,"reverse complement, intron sequence removed",15.0,552887.0,552298.0,552915.0,552080.0
LEO1,YOR123C,Component of the Paf1 complex; which associates with RNA polymerase II and is involved in histone methylation; plays a role in regulating Ty1 transposition; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay,[],Verified ORF,S000005649,reverse complement,15.0,554570.0,553176.0,554643.0,553116.0
UBP2,YOR124C,Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; controls K63 homeostasis during oxidative stress; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity,[],Verified ORF,S000005650,reverse complement,15.0,558642.0,554824.0,558749.0,554745.0
CAT5,YOR125C,Protein required for ubiquinone (Coenzyme Q) biosynthesis; localizes to the matrix face of the mitochondrial inner membrane in a large complex with ubiquinone biosynthetic enzymes; required for gluconeogenic gene activation,[],Verified ORF,S000005651,reverse complement,15.0,559731.0,559030.0,559780.0,558892.0
IAH1,YOR126C,"Isoamyl acetate-hydrolyzing esterase; required in balance with alcohol acetyltransferase to maintain optimal amounts of isoamyl acetate, which is particularly important in sake brewing",[],Verified ORF,S000005652,reverse complement,15.0,560677.0,559961.0,560708.0,559857.0
RGA1,YOR127W,"GTPase-activating protein for polarity-regulator Cdc42p (RhoGAP); required for proper bud site selection; transiently localizes to previous cell division sites (bud scars; cytokinesis remnants), interacting with Nis1p and Nba1p, to prevent Cdc42p repolarization; implicated in control of septin organization, pheromone response, and haploid invasive growth; relocalizes from the bud neck to cytoplasm upon DNA replication stress; contains N-terminal LIM domains and a C-terminal GAP domain",[],Verified ORF,S000005653,[],15.0,561170.0,564193.0,560418.0,564360.0
ADE2,YOR128C,Phosphoribosylaminoimidazole carboxylase; catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway; red pigment accumulates in mutant cells deprived of adenine,[],Verified ORF,S000005654,reverse complement,15.0,566191.0,564476.0,566226.0,564412.0
AFI1,YOR129C,"Arf3p polarization-specific docking factor; required for the polarized distribution of the ADP-ribosylation factor, Arf3p; participates in polarity development and maintenance of a normal haploid budding pattern; interacts with Cnm7p",[],Verified ORF,S000005655,reverse complement,15.0,569558.0,566877.0,569636.0,566655.0
ORT1,YOR130C,"Ornithine transporter of the mitochondrial inner membrane; exports ornithine from mitochondria as part of arginine biosynthesis; functionally complemented by human ortholog, SLC25A15, which is associated with hyperammonaemia-hyperornithinaemia-homocitrullinuria (HHH) syndrome, but HHH-associated variants fail to complement",[],Verified ORF,S000005656,reverse complement,15.0,570807.0,569929.0,570830.0,569861.0
YOR131C,YOR131C,Putative haloacid dehalogenase-like hydrolase; non-essential gene; overexpression causes a cell cycle delay or arrest; protein abundance increases in response to DNA replication stress,[],Verified ORF,S000005657,reverse complement,15.0,572838.0,572182.0,572928.0,572109.0
VPS17,YOR132W,Subunit of the membrane-associated retromer complex; essential for endosome-to-Golgi retrograde protein transport; peripheral membrane protein that assembles onto the membrane with Vps5p to promote vesicle formation; required for recruiting the retromer complex to the endosome membranes,[],Verified ORF,S000005658,[],15.0,573175.0,574830.0,573095.0,574880.0
EFT1,YOR133W,"Elongation factor 2 (EF-2), also encoded by EFT2; catalyzes ribosomal translocation during protein synthesis; contains diphthamide, the unique posttranslationally modified histidine residue specifically ADP-ribosylated by diphtheria toxin; EFT1 has a paralog, EFT2, that arose from the whole genome duplication",[],Verified ORF,S000005659,[],15.0,575098.0,577626.0,575052.0,577809.0
BAG7,YOR134W,"Rho GTPase activating protein (RhoGAP); stimulates the intrinsic GTPase activity of Rho1p, which plays a bud growth by regulating actin cytoskeleton organization and cell wall biosynthesis, resulting in the downregulation of Rho1p; structurally and functionally related to Sac7p; BAG7 has a paralog, SAC7, that arose from the whole genome duplication",[],Verified ORF,S000005660,[],15.0,578564.0,579793.0,578409.0,579945.0
IRC14,YOR135C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YOR136W; null mutant displays increased levels of spontaneous Rad52 foci",[],Dubious ORF,S000005661,reverse complement,15.0,580500.0,580159.0,,
IDH2,YOR136W,Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated,[],Verified ORF,S000005662,[],15.0,580250.0,581359.0,580146.0,581513.0
SIA1,YOR137C,Protein of unassigned function; involved in activation of the Pma1p plasma membrane H+-ATPase by glucose; contains peptide signal for membrane localization,[],Verified ORF,S000005663,reverse complement,15.0,583681.0,581813.0,584077.0,581621.0
RUP1,YOR138C,Protein that regulates ubiquitination of Rsp5p; has a WW domain consensus motif of PPPSY (residues 131-135) that mediates binding of Rsp5p to Ubp2p; contains an UBA domain; relative distribution to the nucleus increases upon DNA replication stress,[],Verified ORF,S000005664,reverse complement,15.0,586324.0,584309.0,586394.0,584243.0
YOR139C,YOR139C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SFL1/YOR140W",[],Dubious ORF,S000005665,reverse complement,15.0,587342.0,586950.0,,
SFL1,YOR140W,"Transcriptional repressor and activator; involved in repression of flocculation-related genes, and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T, Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)",[],Verified ORF,S000005666,[],15.0,586981.0,589281.0,586645.0,589722.0
ARP8,YOR141C,Nuclear actin-related protein involved in chromatin remodeling; component of chromatin-remodeling enzyme complexes; has mRNA binding activity,[],Verified ORF,S000005667,reverse complement,15.0,592587.0,589942.0,592610.0,589658.0
LSC1,YOR142W,Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated,[],Verified ORF,S000005668,[],15.0,593057.0,594046.0,592864.0,594257.0
THI80,YOR143C,Thiamine pyrophosphokinase; phosphorylates thiamine to produce the coenzyme thiamine pyrophosphate (thiamine diphosphate),[],Verified ORF,S000005669,reverse complement,15.0,602342.0,601383.0,602418.0,601360.0
ELG1,YOR144C,Subunit of an alternative replication factor C complex; important for DNA replication and genome integrity; suppresses spontaneous DNA damage; involved in homologous recombination-mediated repair and telomere homeostasis; required for PCNA (Pol30p) unloading during DNA replication,[],Verified ORF,S000005670,reverse complement,15.0,605092.0,602717.0,605093.0,602559.0
PNO1,YOR145C,"Essential nucleolar protein required for pre-18S rRNA processing; interacts with Dim1p, an 18S rRNA dimethyltransferase, and also with Nob1p, which is involved in proteasome biogenesis; contains a KH domain",[],Verified ORF,S000005671,reverse complement,15.0,606171.0,605347.0,606192.0,605258.0
YOR146W,YOR146W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene PNO1/YOR145C",[],Dubious ORF,S000005672,[],15.0,605873.0,606178.0,605793.0,606441.0
MDM32,YOR147W,"Mitochondrial inner membrane protein with similarity to Mdm31p; required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1, MDM10, MDM12, and MDM34; variation between SK1 and S288C at residues 182 and 262 impacts invasive growth and mitochondrial network structure",[],Verified ORF,S000005673,[],15.0,606607.0,608475.0,606570.0,608641.0
SPP2,YOR148C,"Essential protein that promotes the first step of splicing; required for the final stages of spliceosome maturation and activation; interacts with Prp2p, which may release Spp2p from the spliceosome following the first cleavage reaction; stimulates Prp2p ATPase activity",[],Verified ORF,S000005674,reverse complement,15.0,609197.0,608640.0,609229.0,608556.0
SMP3,YOR149C,"Alpha 1,2-mannosyltransferase; involved in glycosyl phosphatidyl inositol (GPI) biosynthesis; required for addition of the fourth, side branching mannose to the GPI core structure",[],Verified ORF,S000005675,reverse complement,15.0,611388.0,609838.0,611432.0,609499.0
MRPL23,YOR150W,Mitochondrial ribosomal protein of the large subunit; localizes to vacuole in response to H2O2,[],Verified ORF,S000005676,[],15.0,611999.0,612490.0,611972.0,612589.0
RPB2,YOR151C,RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit,[],Verified ORF,S000005677,reverse complement,15.0,616671.0,612997.0,616932.0,612936.0
ATG40,YOR152C,"Autophagy receptor with a role in endoplasmic reticulum degradation; involved specifically in autophagy of cortical and cytoplasmic ER in response to nitrogen starvation or rapamycin treatment; acts with COPII subunit Sfb3p; localizes to the cortical and cytoplasmic ER; similar to human FAM134B, which is also involved in ER autophagy and is associated with sensory neuropathy",[],Verified ORF,S000005678,reverse complement,15.0,618288.0,617518.0,618477.0,617352.0
PDR5,YOR153W,"Plasma membrane ATP-binding cassette (ABC) transporter; multidrug transporter actively regulated by Pdr1p; also involved in steroid transport, cation resistance, and cellular detoxification during exponential growth; PDR5 has a paralog, PDR15, that arose from the whole genome duplication",[],Verified ORF,S000005679,[],15.0,619840.0,624375.0,619649.0,624489.0
SLP1,YOR154W,Glycosylated integral ER membrane protein of unknown function; forms an ER-membrane associated protein complex with Emp65p; member of the SUN-like family of proteins; genetic interactions suggest a role in folding of ER membrane proteins; required for nuclear envelope localization of Mps3p,[],Verified ORF,S000005680,[],15.0,624729.0,626492.0,624682.0,626651.0
ISN1,YOR155C,Inosine 5'-monophosphate (IMP)-specific 5'-nucleotidase; catalyzes the breakdown of IMP to inosine; responsible for production of nicotinamide riboside and nicotinic acid riboside; expression positively regulated by nicotinic acid and glucose availability; does not show similarity to known 5'-nucleotidases from other organisms,[],Verified ORF,S000005681,reverse complement,15.0,627980.0,626628.0,627994.0,626519.0
NFI1,YOR156C,"SUMO E3 ligase; catalyzes sumoylation of Yku70p/80p and Sir4p promoting telomere anchoring to the nuclear envelope and regulating telomerase activity; DNA-bound form catalyzes a DNA-damaged triggered sumoylation wave resulting in multisite modification of several DNA repair proteins, enhancing interactions between these proteins and accelerating repair; sumoylates Cse4p, a prerequisite for STUbL-mediated Ub-dependent degradation; role in telomere length maintenance",[],Verified ORF,S000005682,reverse complement,15.0,630540.0,628360.0,630707.0,628111.0
PUP1,YOR157C,Beta 2 subunit of the 20S proteasome; endopeptidase with trypsin-like activity that cleaves after basic residues; synthesized as a proprotein before being proteolytically processed for assembly into 20S particle; human homolog is subunit Z,[],Verified ORF,S000005683,reverse complement,15.0,631751.0,630966.0,631816.0,630914.0
PET123,YOR158W,"Mitochondrial ribosomal protein of the small subunit; PET123 exhibits genetic interactions with PET122, which encodes a COX3 mRNA-specific translational activator",[],Verified ORF,S000005684,[],15.0,632164.0,633120.0,632139.0,633160.0
SME1,YOR159C,"Core Sm protein Sm E; part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Smd3p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm E",[],Verified ORF,S000005685,reverse complement,15.0,633566.0,633282.0,633624.0,633038.0
MTR10,YOR160W,Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress,[],Verified ORF,S000005686,[],15.0,633839.0,636757.0,633771.0,636842.0
PNS1,YOR161C,"Protein of unknown function; has similarity to Torpedo californica tCTL1p, which is postulated to be a choline transporter, neither null mutation nor overexpression affects choline transport",[],Verified ORF,S000005687,reverse complement,15.0,638558.0,636939.0,638697.0,636801.0
YRR1,YOR162C,"Zn2-Cys6 zinc-finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrm1p, acting on an overlapping set of target genes; YRR1 has a paralog, PDR8, that arose from the whole genome duplication",[],Verified ORF,S000005688,reverse complement,15.0,641992.0,639560.0,642179.0,639411.0
DDP1,YOR163W,"Polyphosphate phosphatase; hydrolyzes diphosphorylated inositol polyphosphates and diadenosine polyphosphates; high specificity for diadenosine hexa- and pentaphosphates; contains endopolyphosphatase activity with a high affinity for polyphosphates, an activity also observed for its human DIPP homologs; possesses mRNA decapping activity; nudix hydrolase family member; protein abundance increases in response to DNA replication stress",[],Verified ORF,S000005689,[],15.0,642741.0,643307.0,642704.0,643380.0
GET4,YOR164C,Protein involved in inserting tail-anchored proteins into ER membranes; forms a complex with Mdy2p; highly conserved across species and homologous to human gene C7orf20,[],Verified ORF,S000005690,reverse complement,15.0,644332.0,643394.0,644369.0,643180.0
SEY1,YOR165W,"Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",[],Verified ORF,S000005691,[],15.0,644566.0,646896.0,644533.0,647063.0
SWT1,YOR166C,"RNA endoribonuclease involved in perinuclear mRNP quality control; involved in perinuclear mRNP quality control via the turnover of aberrant, unprocessed pre-mRNAs; interacts with subunits of THO/TREX, TREX-2, and RNA polymerase II; contains a PIN (PilT N terminus) domain",[],Verified ORF,S000005692,reverse complement,15.0,648502.0,647126.0,648557.0,646953.0
RPS28A,YOR167C,"Protein component of the small (40S) ribosomal subunit; has an extraribosomal function in regulation of RPS28B, in which Rps28Ap binds to a decapping complex via Edc3p, which then binds to RPS28B mRNA leading to its decapping and degradation; homologous to mammalian ribosomal protein S28, no bacterial homolog; RPS28A has a paralog, RPS28B, that arose from the whole genome duplication",[],Verified ORF,S000005693,reverse complement,15.0,649007.0,648804.0,649019.0,648674.0
GLN4,YOR168W,Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions,[],Verified ORF,S000005694,[],15.0,649303.0,651732.0,649275.0,651833.0
YOR169C,YOR169C,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene GLN4/YOR168W",[],Dubious ORF,S000005695,reverse complement,15.0,651840.0,651376.0,,
YOR170W,YOR170W,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene LCB4",[],Dubious ORF,S000005696,[],15.0,651858.0,652163.0,,
LCB4,YOR171C,"Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates, which function as signaling molecules, regulates synthesis of ceramide from exogenous long-chain bases, localizes to the Golgi and late endosomes; LCB4 has a paralog, LCB5, that arose from the whole genome duplication",[],Verified ORF,S000005697,reverse complement,15.0,653884.0,652010.0,653952.0,651823.0
YRM1,YOR172W,"Zinc finger transcription factor involved in multidrug resistance; Zn(2)-Cys(6) zinc finger transcription factor; activates genes involved in multidrug resistance; paralog of Yrr1p, acting on an overlapping set of target genes",[],Verified ORF,S000005698,[],15.0,654210.0,656570.0,654170.0,656742.0
DCS2,YOR173W,"m(7)GpppX pyrophosphatase regulator; non-essential, stress induced regulatory protein; modulates m7G-oligoribonucleotide metabolism; inhibits Dcs1p; regulated by Msn2p, Msn4p, and the Ras-cAMP-cAPK signaling pathway; mutant has increased aneuploidy tolerance; DCS2 has a paralog, DCS1, that arose from the whole genome duplication",[],Verified ORF,S000005699,[],15.0,657264.0,658325.0,657216.0,658466.0
MED4,YOR174W,Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; essential for transcriptional regulation,[],Verified ORF,S000005700,[],15.0,658747.0,659601.0,658645.0,659726.0
ALE1,YOR175C,Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids,[],Verified ORF,S000005701,reverse complement,15.0,661674.0,659815.0,661752.0,659653.0
HEM15,YOR176W,"Ferrochelatase; a mitochondrial inner membrane protein, catalyzes insertion of ferrous iron into protoporphyrin IX, the eighth and final step in the heme biosynthetic pathway; human homolog FECH can complement yeast mutant and allow growth of haploid null after sporulation of a heterozygous diploid",[],Verified ORF,S000005702,[],15.0,662401.0,663582.0,662334.0,663711.0
MPC54,YOR177C,Component of the meiotic outer plaque; a membrane-organizing center which is assembled on the cytoplasmic face of the spindle pole body during meiosis II and triggers the formation of the prospore membrane; potential Cdc28p substrate,[],Verified ORF,S000005703,reverse complement,15.0,667179.0,665785.0,,
GAC1,YOR178C,"Regulatory subunit for Glc7p type-1 protein phosphatase (PP1); tethers Glc7p to Gsy2p glycogen synthase, binds Hsf1p heat shock transcription factor, required for induction of some HSF-regulated genes under heat shock; GAC1 has a paralog, PIG1, that arose from the whole genome duplication",[],Verified ORF,S000005704,reverse complement,15.0,670241.0,667860.0,670589.0,667525.0
SYC1,YOR179C,"Subunit of the APT subcomplex of cleavage and polyadenylation factor; may have a role in 3' end formation of both polyadenylated and non-polyadenylated RNAs; SYC1 has a paralog, YSH1, that arose from the whole genome duplication",[],Verified ORF,S000005705,reverse complement,15.0,672411.0,671845.0,672440.0,671594.0
DCI1,YOR180C,"Peroxisomal protein; identification as a delta(3,5)-delta(2,4)-dienoyl-CoA isomerase involved in fatty acid metabolism is disputed; DCI1 has a paralog, ECI1, that arose from the whole genome duplication",[],Verified ORF,S000005706,reverse complement,15.0,675167.0,674352.0,675662.0,674095.0
LAS17,YOR181W,"Actin assembly factor; C-terminal WCA domain activates Arp2/3 complex-mediated nucleation of branched actin filaments, polyproline domain nucleates actin filaments independent of Arp2/3; mutants are defective in endocytosis, bud site selection, cytokinesis; human homolog WAS (Wiskott-Aldrich Syndrome) implicated in severe immunodeficiency; human WAS complements yeast null mutant, but only in presence of WIPF1, which mediates localization of WAS to cortical patches",[],Verified ORF,S000005707,[],15.0,675939.0,677840.0,675874.0,677923.0
